Force of gravity along the x axis :  0.0,  Force of gravity along the y axis 9.772969,  Force of gravity along the z axis :   0.8120716,TimeStamp:53834082667023,TimeStamp In Milliseconds1566924241719
Force of gravity along the x axis :  -6.13748E-6,  Force of gravity along the y axis 9.772969,  Force of gravity along the z axis :   0.81207746,TimeStamp:53834093321023,TimeStamp In Milliseconds1566924241729
Force of gravity along the x axis :  -1.227496E-5,  Force of gravity along the y axis 9.772969,  Force of gravity along the z axis :   0.8120833,TimeStamp:53834103260023,TimeStamp In Milliseconds1566924241739
Force of gravity along the x axis :  -1.6658874E-5,  Force of gravity along the y axis 9.772969,  Force of gravity along the z axis :   0.81208766,TimeStamp:53834112166023,TimeStamp In Milliseconds1566924241748
Force of gravity along the x axis :  -2.2211832E-5,  Force of gravity along the y axis 9.772967,  Force of gravity along the z axis :   0.8120941,TimeStamp:53834123677023,TimeStamp In Milliseconds1566924241759
Force of gravity along the x axis :  -2.6888007E-5,  Force of gravity along the y axis 9.772967,  Force of gravity along the z axis :   0.8120988,TimeStamp:53834131973023,TimeStamp In Milliseconds1566924241768
Force of gravity along the x axis :  -3.2440967E-5,  Force of gravity along the y axis 9.772966,  Force of gravity along the z axis :   0.8121055,TimeStamp:53834143255023,TimeStamp In Milliseconds1566924241778
Force of gravity along the x axis :  -3.624036E-5,  Force of gravity along the y axis 9.772966,  Force of gravity along the z axis :   0.8121108,TimeStamp:53834152839023,TimeStamp In Milliseconds1566924241788
Force of gravity along the x axis :  -4.003975E-5,  Force of gravity along the y axis 9.772965,  Force of gravity along the z axis :   0.8121163,TimeStamp:53834162213023,TimeStamp In Milliseconds1566924241798
Force of gravity along the x axis :  -4.5592707E-5,  Force of gravity along the y axis 9.7729645,  Force of gravity along the z axis :   0.81212336,TimeStamp:53834173583023,TimeStamp In Milliseconds1566924241809
Force of gravity along the x axis :  -5.026888E-5,  Force of gravity along the y axis 9.7729645,  Force of gravity along the z axis :   0.812128,TimeStamp:53834182223023,TimeStamp In Milliseconds1566924241819
Force of gravity along the x axis :  -5.6114102E-5,  Force of gravity along the y axis 9.7729645,  Force of gravity along the z axis :   0.81213295,TimeStamp:53834192797023,TimeStamp In Milliseconds1566924241829
Force of gravity along the x axis :  -5.9621234E-5,  Force of gravity along the y axis 9.772964,  Force of gravity along the z axis :   0.81213826,TimeStamp:53834202355023,TimeStamp In Milliseconds1566924241838
