Ambient air temperature. :  0.0,TimeStamp:108713392303063,TimeStamp In Milliseconds1567021772254
Ambient air temperature. :  0.0,TimeStamp:108713403195063,TimeStamp In Milliseconds1567021772265
Ambient air temperature. :  0.0,TimeStamp:108713412147063,TimeStamp In Milliseconds1567021772274
Ambient air temperature. :  0.0,TimeStamp:108713422863063,TimeStamp In Milliseconds1567021772285
Ambient air temperature. :  0.0,TimeStamp:108713433121063,TimeStamp In Milliseconds1567021772295
Ambient air temperature. :  0.0,TimeStamp:108713442109063,TimeStamp In Milliseconds1567021772305
Ambient air temperature. :  0.0,TimeStamp:108713452337063,TimeStamp In Milliseconds1567021772314
Ambient air temperature. :  0.0,TimeStamp:108713462207063,TimeStamp In Milliseconds1567021772324
Ambient air temperature. :  0.0,TimeStamp:108713472420063,TimeStamp In Milliseconds1567021772335
Ambient air temperature. :  0.0,TimeStamp:108713482023063,TimeStamp In Milliseconds1567021772345
Ambient air temperature. :  0.0,TimeStamp:108713492433063,TimeStamp In Milliseconds1567021772355
Ambient air temperature. :  0.0,TimeStamp:108713502915063,TimeStamp In Milliseconds1567021772365
Ambient air temperature. :  0.0,TimeStamp:108713512588063,TimeStamp In Milliseconds1567021772375
Ambient air temperature. :  0.0,TimeStamp:108713522159063,TimeStamp In Milliseconds1567021772385
Ambient air temperature. :  0.0,TimeStamp:108713532312063,TimeStamp In Milliseconds1567021772395
Ambient air temperature. :  0.0,TimeStamp:108713542031063,TimeStamp In Milliseconds1567021772404
Ambient air temperature. :  0.0,TimeStamp:108713551983063,TimeStamp In Milliseconds1567021772415
Ambient air temperature. :  0.0,TimeStamp:108713561978063,TimeStamp In Milliseconds1567021772424
Ambient air temperature. :  0.0,TimeStamp:108713571837063,TimeStamp In Milliseconds1567021772434
Ambient air temperature. :  0.0,TimeStamp:108713582144063,TimeStamp In Milliseconds1567021772444
Ambient air temperature. :  0.0,TimeStamp:108713592378063,TimeStamp In Milliseconds1567021772455
Ambient air temperature. :  0.0,TimeStamp:108713601787063,TimeStamp In Milliseconds1567021772464
Ambient air temperature. :  0.0,TimeStamp:108713612429063,TimeStamp In Milliseconds1567021772475
Ambient air temperature. :  0.0,TimeStamp:108713621873063,TimeStamp In Milliseconds1567021772484
Ambient air temperature. :  0.0,TimeStamp:108713631880063,TimeStamp In Milliseconds1567021772494
Ambient air temperature. :  0.0,TimeStamp:108713642786063,TimeStamp In Milliseconds1567021772505
Ambient air temperature. :  0.0,TimeStamp:108713652018063,TimeStamp In Milliseconds1567021772514
Ambient air temperature. :  0.0,TimeStamp:108713662024063,TimeStamp In Milliseconds1567021772525
Ambient air temperature. :  0.0,TimeStamp:108713671959063,TimeStamp In Milliseconds1567021772534
Ambient air temperature. :  0.0,TimeStamp:108713681794063,TimeStamp In Milliseconds1567021772544
Ambient air temperature. :  0.0,TimeStamp:108713692012063,TimeStamp In Milliseconds1567021772554
