Force of gravity along the x axis :  0.0,  Force of gravity along the y axis 9.772969,  Force of gravity along the z axis :   0.8120716,TimeStamp:53591948697023,TimeStamp In Milliseconds1566923999585
Force of gravity along the x axis :  -6.13748E-6,  Force of gravity along the y axis 9.772969,  Force of gravity along the z axis :   0.81207746,TimeStamp:53591958862023,TimeStamp In Milliseconds1566923999595
Force of gravity along the x axis :  -1.1105916E-5,  Force of gravity along the y axis 9.772969,  Force of gravity along the z axis :   0.8120833,TimeStamp:53591968589023,TimeStamp In Milliseconds1566923999604
Force of gravity along the x axis :  -1.7243396E-5,  Force of gravity along the y axis 9.772969,  Force of gravity along the z axis :   0.81208825,TimeStamp:53591978676023,TimeStamp In Milliseconds1566923999615
Force of gravity along the x axis :  -2.3380875E-5,  Force of gravity along the y axis 9.772968,  Force of gravity along the z axis :   0.8120947,TimeStamp:53591988825023,TimeStamp In Milliseconds1566923999625
Force of gravity along the x axis :  -2.8349312E-5,  Force of gravity along the y axis 9.772967,  Force of gravity along the z axis :   0.81209964,TimeStamp:53591998617023,TimeStamp In Milliseconds1566923999635
Force of gravity along the x axis :  -3.4779052E-5,  Force of gravity along the y axis 9.772967,  Force of gravity along the z axis :   0.8121055,TimeStamp:53592008917023,TimeStamp In Milliseconds1566923999644
Force of gravity along the x axis :  -4.0916533E-5,  Force of gravity along the y axis 9.772965,  Force of gravity along the z axis :   0.8121134,TimeStamp:53592018856023,TimeStamp In Milliseconds1566923999655
Force of gravity along the x axis :  -4.7054014E-5,  Force of gravity along the y axis 9.772965,  Force of gravity along the z axis :   0.81211865,TimeStamp:53592029023023,TimeStamp In Milliseconds1566923999665
Force of gravity along the x axis :  -5.202245E-5,  Force of gravity along the y axis 9.7729645,  Force of gravity along the z axis :   0.8121251,TimeStamp:53592038778023,TimeStamp In Milliseconds1566923999675
Force of gravity along the x axis :  -5.815993E-5,  Force of gravity along the y axis 9.7729645,  Force of gravity along the z axis :   0.81213003,TimeStamp:53592049172023,TimeStamp In Milliseconds1566923999685
Force of gravity along the x axis :  -6.195932E-5,  Force of gravity along the y axis 9.772964,  Force of gravity along the z axis :   0.8121359,TimeStamp:53592058809023,TimeStamp In Milliseconds1566923999695
Force of gravity along the x axis :  -6.780454E-5,  Force of gravity along the y axis 9.7729645,  Force of gravity along the z axis :   0.8121403,TimeStamp:53592069086023,TimeStamp In Milliseconds1566923999705
Force of gravity along the x axis :  -7.1603936E-5,  Force of gravity along the y axis 9.772963,  Force of gravity along the z axis :   0.81214553,TimeStamp:53592078652023,TimeStamp In Milliseconds1566923999715
Force of gravity along the x axis :  -7.744915E-5,  Force of gravity along the y axis 9.772963,  Force of gravity along the z axis :   0.8121508,TimeStamp:53592088735023,TimeStamp In Milliseconds1566923999724
Force of gravity along the x axis :  -8.329437E-5,  Force of gravity along the y axis 9.772963,  Force of gravity along the z axis :   0.8121558,TimeStamp:53592098734023,TimeStamp In Milliseconds1566923999734
Force of gravity along the x axis :  -8.913959E-5,  Force of gravity along the y axis 9.772961,  Force of gravity along the z axis :   0.81216276,TimeStamp:53592109223023,TimeStamp In Milliseconds1566923999745
Force of gravity along the x axis :  -9.264672E-5,  Force of gravity along the y axis 9.772961,  Force of gravity along the z axis :   0.81216806,TimeStamp:53592118845023,TimeStamp In Milliseconds1566923999755
Force of gravity along the x axis :  -9.7030636E-5,  Force of gravity along the y axis 9.772963,  Force of gravity along the z axis :   0.812171,TimeStamp:53592128570023,TimeStamp In Milliseconds1566923999764
Force of gravity along the x axis :  -1.02291335E-4,  Force of gravity along the y axis 9.772962,  Force of gravity along the z axis :   0.8121759,TimeStamp:53592138829023,TimeStamp In Milliseconds1566923999775
Force of gravity along the x axis :  -1.07259766E-4,  Force of gravity along the y axis 9.772962,  Force of gravity along the z axis :   0.8121812,TimeStamp:53592148936023,TimeStamp In Milliseconds1566923999785
Force of gravity along the x axis :  -1.1105916E-4,  Force of gravity along the y axis 9.772959,  Force of gravity along the z axis :   0.8121879,TimeStamp:53592158678023,TimeStamp In Milliseconds1566923999795
Force of gravity along the x axis :  -1.1631986E-4,  Force of gravity along the y axis 9.772959,  Force of gravity along the z axis :   0.812192,TimeStamp:53592169207023,TimeStamp In Milliseconds1566923999805
Force of gravity along the x axis :  -1.1895021E-4,  Force of gravity along the y axis 9.772961,  Force of gravity along the z axis :   0.81219435,TimeStamp:53592178898023,TimeStamp In Milliseconds1566923999815
Force of gravity along the x axis :  -1.227496E-4,  Force of gravity along the y axis 9.77296,  Force of gravity along the z axis :   0.812199,TimeStamp:53592188662023,TimeStamp In Milliseconds1566923999824
Force of gravity along the x axis :  -1.2771804E-4,  Force of gravity along the y axis 9.77296,  Force of gravity along the z axis :   0.8122037,TimeStamp:53592198677023,TimeStamp In Milliseconds1566923999835
Force of gravity along the x axis :  -1.3297873E-4,  Force of gravity along the y axis 9.772957,  Force of gravity along the z axis :   0.81220984,TimeStamp:53592208849023,TimeStamp In Milliseconds1566923999845
Force of gravity along the x axis :  -1.3677812E-4,  Force of gravity along the y axis 9.772957,  Force of gravity along the z axis :   0.8122145,TimeStamp:53592218608023,TimeStamp In Milliseconds1566923999855
Force of gravity along the x axis :  -1.4174655E-4,  Force of gravity along the y axis 9.772957,  Force of gravity along the z axis :   0.8122192,TimeStamp:53592228958023,TimeStamp In Milliseconds1566923999865
Force of gravity along the x axis :  -1.4408465E-4,  Force of gravity along the y axis 9.772957,  Force of gravity along the z axis :   0.81222326,TimeStamp:53592238528023,TimeStamp In Milliseconds1566923999874
Force of gravity along the x axis :  -1.4876082E-4,  Force of gravity along the y axis 9.772957,  Force of gravity along the z axis :   0.8122268,TimeStamp:53592248694023,TimeStamp In Milliseconds1566923999884
Force of gravity along the x axis :  -1.53437E-4,  Force of gravity along the y axis 9.772957,  Force of gravity along the z axis :   0.8122312,TimeStamp:53592258728023,TimeStamp In Milliseconds1566923999895
Force of gravity along the x axis :  -1.5811318E-4,  Force of gravity along the y axis 9.772957,  Force of gravity along the z axis :   0.8122347,TimeStamp:53592269205023,TimeStamp In Milliseconds1566923999905
Force of gravity along the x axis :  -1.6278935E-4,  Force of gravity along the y axis 9.772957,  Force of gravity along the z axis :   0.81223875,TimeStamp:53592279622023,TimeStamp In Milliseconds1566923999915
Force of gravity along the x axis :  -1.6483518E-4,  Force of gravity along the y axis 9.772956,  Force of gravity along the z axis :   0.81224227,TimeStamp:53592289122023,TimeStamp In Milliseconds1566923999925
Force of gravity along the x axis :  -1.6629648E-4,  Force of gravity along the y axis 9.772955,  Force of gravity along the z axis :   0.8122458,TimeStamp:53592298687023,TimeStamp In Milliseconds1566923999935
Force of gravity along the x axis :  -1.698036E-4,  Force of gravity along the y axis 9.772955,  Force of gravity along the z axis :   0.8122493,TimeStamp:53592309230023,TimeStamp In Milliseconds1566923999945
Force of gravity along the x axis :  -1.7272623E-4,  Force of gravity along the y axis 9.772955,  Force of gravity along the z axis :   0.8122528,TimeStamp:53592318996023,TimeStamp In Milliseconds1566923999955
Force of gravity along the x axis :  -1.7535657E-4,  Force of gravity along the y axis 9.772955,  Force of gravity along the z axis :   0.81225574,TimeStamp:53592328807023,TimeStamp In Milliseconds1566923999965
Force of gravity along the x axis :  -1.7915596E-4,  Force of gravity along the y axis 9.772955,  Force of gravity along the z axis :   0.8122598,TimeStamp:53592339318023,TimeStamp In Milliseconds1566923999976
Force of gravity along the x axis :  -1.8090953E-4,  Force of gravity along the y axis 9.772954,  Force of gravity along the z axis :   0.8122633,TimeStamp:53592348641023,TimeStamp In Milliseconds1566923999985
Force of gravity along the x axis :  -1.8441665E-4,  Force of gravity along the y axis 9.772954,  Force of gravity along the z axis :   0.81226593,TimeStamp:53592359115023,TimeStamp In Milliseconds1566923999995
Force of gravity along the x axis :  -1.8675474E-4,  Force of gravity along the y axis 9.772954,  Force of gravity along the z axis :   0.81226885,TimeStamp:53592368930023,TimeStamp In Milliseconds1566924000005
Force of gravity along the x axis :  -1.9055414E-4,  Force of gravity along the y axis 9.772952,  Force of gravity along the z axis :   0.81227416,TimeStamp:53592378905023,TimeStamp In Milliseconds1566924000015
Force of gravity along the x axis :  -1.9406127E-4,  Force of gravity along the y axis 9.772952,  Force of gravity along the z axis :   0.8122765,TimeStamp:53592389141023,TimeStamp In Milliseconds1566924000025
Force of gravity along the x axis :  -1.9523031E-4,  Force of gravity along the y axis 9.772951,  Force of gravity along the z axis :   0.8122794,TimeStamp:53592398795023,TimeStamp In Milliseconds1566924000035
Force of gravity along the x axis :  -1.9815292E-4,  Force of gravity along the y axis 9.772951,  Force of gravity along the z axis :   0.8122835,TimeStamp:53592409823023,TimeStamp In Milliseconds1566924000046
Force of gravity along the x axis :  -2.00491E-4,  Force of gravity along the y axis 9.772951,  Force of gravity along the z axis :   0.81228644,TimeStamp:53592419530023,TimeStamp In Milliseconds1566924000055
Force of gravity along the x axis :  -2.0341363E-4,  Force of gravity along the y axis 9.772951,  Force of gravity along the z axis :   0.8122899,TimeStamp:53592430686023,TimeStamp In Milliseconds1566924000067
Force of gravity along the x axis :  -2.0633623E-4,  Force of gravity along the y axis 9.772951,  Force of gravity along the z axis :   0.8122923,TimeStamp:53592441318023,TimeStamp In Milliseconds1566924000078
Force of gravity along the x axis :  -2.0867432E-4,  Force of gravity along the y axis 9.772951,  Force of gravity along the z axis :   0.8122949,TimeStamp:53592451745023,TimeStamp In Milliseconds1566924000088
Force of gravity along the x axis :  -2.1013562E-4,  Force of gravity along the y axis 9.77295,  Force of gravity along the z axis :   0.8122966,TimeStamp:53592461526023,TimeStamp In Milliseconds1566924000098
Force of gravity along the x axis :  -2.1305823E-4,  Force of gravity along the y axis 9.77295,  Force of gravity along the z axis :   0.81229955,TimeStamp:53592472284023,TimeStamp In Milliseconds1566924000108
Force of gravity along the x axis :  -2.1568857E-4,  Force of gravity along the y axis 9.77295,  Force of gravity along the z axis :   0.81230134,TimeStamp:53592482373023,TimeStamp In Milliseconds1566924000119
Force of gravity along the x axis :  -2.1598084E-4,  Force of gravity along the y axis 9.772949,  Force of gravity along the z axis :   0.81230366,TimeStamp:53592491947023,TimeStamp In Milliseconds1566924000128
Force of gravity along the x axis :  -2.162731E-4,  Force of gravity along the y axis 9.772949,  Force of gravity along the z axis :   0.812306,TimeStamp:53592501580023,TimeStamp In Milliseconds1566924000137
Force of gravity along the x axis :  -2.1919572E-4,  Force of gravity along the y axis 9.772949,  Force of gravity along the z axis :   0.8123078,TimeStamp:53592511528023,TimeStamp In Milliseconds1566924000148
Force of gravity along the x axis :  -2.215338E-4,  Force of gravity along the y axis 9.772948,  Force of gravity along the z axis :   0.8123124,TimeStamp:53592525304023,TimeStamp In Milliseconds1566924000162
Force of gravity along the x axis :  -2.2094928E-4,  Force of gravity along the y axis 9.77295,  Force of gravity along the z axis :   0.81231093,TimeStamp:53592532456023,TimeStamp In Milliseconds1566924000169
Force of gravity along the x axis :  -2.2124154E-4,  Force of gravity along the y axis 9.77295,  Force of gravity along the z axis :   0.8123127,TimeStamp:53592542014023,TimeStamp In Milliseconds1566924000177
Force of gravity along the x axis :  -2.229951E-4,  Force of gravity along the y axis 9.772949,  Force of gravity along the z axis :   0.81231564,TimeStamp:53592552960023,TimeStamp In Milliseconds1566924000189
Force of gravity along the x axis :  -2.229951E-4,  Force of gravity along the y axis 9.772949,  Force of gravity along the z axis :   0.81231683,TimeStamp:53592562271023,TimeStamp In Milliseconds1566924000198
Force of gravity along the x axis :  -2.229951E-4,  Force of gravity along the y axis 9.772949,  Force of gravity along the z axis :   0.81231886,TimeStamp:53592571787023,TimeStamp In Milliseconds1566924000208
Force of gravity along the x axis :  -2.2562545E-4,  Force of gravity along the y axis 9.772949,  Force of gravity along the z axis :   0.8123206,TimeStamp:53592581986023,TimeStamp In Milliseconds1566924000218
Force of gravity along the x axis :  -2.2533319E-4,  Force of gravity along the y axis 9.772949,  Force of gravity along the z axis :   0.8123224,TimeStamp:53592591627023,TimeStamp In Milliseconds1566924000228
Force of gravity along the x axis :  -2.2767128E-4,  Force of gravity along the y axis 9.772949,  Force of gravity along the z axis :   0.8123235,TimeStamp:53592601918023,TimeStamp In Milliseconds1566924000238
Force of gravity along the x axis :  -2.3030162E-4,  Force of gravity along the y axis 9.772949,  Force of gravity along the z axis :   0.8123253,TimeStamp:53592612333023,TimeStamp In Milliseconds1566924000248
Force of gravity along the x axis :  -2.3234746E-4,  Force of gravity along the y axis 9.772949,  Force of gravity along the z axis :   0.8123273,TimeStamp:53592622258023,TimeStamp In Milliseconds1566924000259
Force of gravity along the x axis :  -2.3410103E-4,  Force of gravity along the y axis 9.772949,  Force of gravity along the z axis :   0.81232965,TimeStamp:53592633226023,TimeStamp In Milliseconds1566924000269
Force of gravity along the x axis :  -2.3497781E-4,  Force of gravity along the y axis 9.772949,  Force of gravity along the z axis :   0.81233025,TimeStamp:53592642081023,TimeStamp In Milliseconds1566924000279
Force of gravity along the x axis :  -2.3556233E-4,  Force of gravity along the y axis 9.772948,  Force of gravity along the z axis :   0.8123326,TimeStamp:53592653466023,TimeStamp In Milliseconds1566924000290
Force of gravity along the x axis :  -2.3556233E-4,  Force of gravity along the y axis 9.772948,  Force of gravity along the z axis :   0.81233287,TimeStamp:53592661915023,TimeStamp In Milliseconds1566924000298
Force of gravity along the x axis :  -2.373159E-4,  Force of gravity along the y axis 9.772948,  Force of gravity along the z axis :   0.81233406,TimeStamp:53592672600023,TimeStamp In Milliseconds1566924000309
Force of gravity along the x axis :  -2.3848494E-4,  Force of gravity along the y axis 9.772948,  Force of gravity along the z axis :   0.81233466,TimeStamp:53592683429023,TimeStamp In Milliseconds1566924000320
Force of gravity along the x axis :  -2.3848494E-4,  Force of gravity along the y axis 9.772948,  Force of gravity along the z axis :   0.81233466,TimeStamp:53592691891023,TimeStamp In Milliseconds1566924000328
Force of gravity along the x axis :  -2.4053076E-4,  Force of gravity along the y axis 9.772948,  Force of gravity along the z axis :   0.8123373,TimeStamp:53592703877023,TimeStamp In Milliseconds1566924000340
Force of gravity along the x axis :  -2.402385E-4,  Force of gravity along the y axis 9.772948,  Force of gravity along the z axis :   0.8123373,TimeStamp:53592711942023,TimeStamp In Milliseconds1566924000348
Force of gravity along the x axis :  -2.4111528E-4,  Force of gravity along the y axis 9.772948,  Force of gravity along the z axis :   0.812339,TimeStamp:53592723095023,TimeStamp In Milliseconds1566924000360
Force of gravity along the x axis :  -2.4111528E-4,  Force of gravity along the y axis 9.772948,  Force of gravity along the z axis :   0.8123393,TimeStamp:53592731806023,TimeStamp In Milliseconds1566924000368
Force of gravity along the x axis :  -2.4228432E-4,  Force of gravity along the y axis 9.772948,  Force of gravity along the z axis :   0.81234103,TimeStamp:53592742513023,TimeStamp In Milliseconds1566924000378
Force of gravity along the x axis :  -2.4403789E-4,  Force of gravity along the y axis 9.772948,  Force of gravity along the z axis :   0.81234163,TimeStamp:53592753408023,TimeStamp In Milliseconds1566924000389
Force of gravity along the x axis :  -2.4345337E-4,  Force of gravity along the y axis 9.772948,  Force of gravity along the z axis :   0.81234163,TimeStamp:53592762005023,TimeStamp In Milliseconds1566924000398
Force of gravity along the x axis :  -2.4520693E-4,  Force of gravity along the y axis 9.772948,  Force of gravity along the z axis :   0.8123425,TimeStamp:53592772591023,TimeStamp In Milliseconds1566924000409
Force of gravity along the x axis :  -2.4433015E-4,  Force of gravity along the y axis 9.772946,  Force of gravity along the z axis :   0.8123437,TimeStamp:53592781878023,TimeStamp In Milliseconds1566924000418
Force of gravity along the x axis :  -2.4579145E-4,  Force of gravity along the y axis 9.772946,  Force of gravity along the z axis :   0.8123472,TimeStamp:53592794792023,TimeStamp In Milliseconds1566924000430
Force of gravity along the x axis :  -2.4433015E-4,  Force of gravity along the y axis 9.772948,  Force of gravity along the z axis :   0.81234515,TimeStamp:53592801808023,TimeStamp In Milliseconds1566924000438
Force of gravity along the x axis :  -2.4579145E-4,  Force of gravity along the y axis 9.772945,  Force of gravity along the z axis :   0.81234866,TimeStamp:53592813444023,TimeStamp In Milliseconds1566924000450
Force of gravity along the x axis :  -2.4520693E-4,  Force of gravity along the y axis 9.772945,  Force of gravity along the z axis :   0.81234866,TimeStamp:53592821996023,TimeStamp In Milliseconds1566924000458
Force of gravity along the x axis :  -2.4666823E-4,  Force of gravity along the y axis 9.772948,  Force of gravity along the z axis :   0.81234777,TimeStamp:53592832736023,TimeStamp In Milliseconds1566924000469
Force of gravity along the x axis :  -2.469605E-4,  Force of gravity along the y axis 9.772946,  Force of gravity along the z axis :   0.81234956,TimeStamp:53592842441023,TimeStamp In Milliseconds1566924000479
Force of gravity along the x axis :  -2.460837E-4,  Force of gravity along the y axis 9.772946,  Force of gravity along the z axis :   0.81234956,TimeStamp:53592852066023,TimeStamp In Milliseconds1566924000488
Force of gravity along the x axis :  -2.4783728E-4,  Force of gravity along the y axis 9.772946,  Force of gravity along the z axis :   0.81234986,TimeStamp:53592862051023,TimeStamp In Milliseconds1566924000498
Force of gravity along the x axis :  -2.4871406E-4,  Force of gravity along the y axis 9.772946,  Force of gravity along the z axis :   0.81234986,TimeStamp:53592872681023,TimeStamp In Milliseconds1566924000508
Force of gravity along the x axis :  -2.5046762E-4,  Force of gravity along the y axis 9.772945,  Force of gravity along the z axis :   0.8123522,TimeStamp:53592883489023,TimeStamp In Milliseconds1566924000520
Force of gravity along the x axis :  -2.498831E-4,  Force of gravity along the y axis 9.772945,  Force of gravity along the z axis :   0.8123519,TimeStamp:53592892042023,TimeStamp In Milliseconds1566924000528
Force of gravity along the x axis :  -2.5105214E-4,  Force of gravity along the y axis 9.772945,  Force of gravity along the z axis :   0.8123525,TimeStamp:53592902807023,TimeStamp In Milliseconds1566924000539
Force of gravity along the x axis :  -2.522212E-4,  Force of gravity along the y axis 9.772945,  Force of gravity along the z axis :   0.8123531,TimeStamp:53592912770023,TimeStamp In Milliseconds1566924000549
Force of gravity along the x axis :  -2.5339023E-4,  Force of gravity along the y axis 9.772946,  Force of gravity along the z axis :   0.8123533,TimeStamp:53592922866023,TimeStamp In Milliseconds1566924000559
Force of gravity along the x axis :  -2.5251345E-4,  Force of gravity along the y axis 9.772946,  Force of gravity along the z axis :   0.8123533,TimeStamp:53592932122023,TimeStamp In Milliseconds1566924000568
Force of gravity along the x axis :  -2.5397475E-4,  Force of gravity along the y axis 9.772946,  Force of gravity along the z axis :   0.8123539,TimeStamp:53592942270023,TimeStamp In Milliseconds1566924000579
Force of gravity along the x axis :  -2.5485156E-4,  Force of gravity along the y axis 9.772946,  Force of gravity along the z axis :   0.8123548,TimeStamp:53592953160023,TimeStamp In Milliseconds1566924000589
Force of gravity along the x axis :  -2.5631287E-4,  Force of gravity along the y axis 9.772946,  Force of gravity along the z axis :   0.8123554,TimeStamp:53592963103023,TimeStamp In Milliseconds1566924000599
