  Rate of rotation around the x axis :   -0.028366089,  Rate of rotation around the y axis: -0.0025634766,  Rate of rotation around the z axis :   0.024154663,TimeStamp:664208133117464,TimeStamp In Milliseconds1567878528768
  Rate of rotation around the x axis :   -0.027297974,  Rate of rotation around the y axis: -0.0015106201,  Rate of rotation around the z axis :   0.018829346,TimeStamp:664208138061311,TimeStamp In Milliseconds1567878528772
  Rate of rotation around the x axis :   -0.019836426,  Rate of rotation around the y axis: -0.004699707,  Rate of rotation around the z axis :   0.012435913,TimeStamp:664208143005159,TimeStamp In Milliseconds1567878528778
  Rate of rotation around the x axis :   -0.009185791,  Rate of rotation around the y axis: -0.0015106201,  Rate of rotation around the z axis :   0.010314941,TimeStamp:664208147918489,TimeStamp In Milliseconds1567878528782
  Rate of rotation around the x axis :   3.9672852E-4,  Rate of rotation around the y axis: -0.0015106201,  Rate of rotation around the z axis :   0.0071105957,TimeStamp:664208152862337,TimeStamp In Milliseconds1567878528787
  Rate of rotation around the x axis :   0.011047363,  Rate of rotation around the y axis: 0.0016937256,  Rate of rotation around the z axis :   0.004989624,TimeStamp:664208157775667,TimeStamp In Milliseconds1567878528792
  Rate of rotation around the x axis :   0.019577026,  Rate of rotation around the y axis: 0.0016937256,  Rate of rotation around the z axis :   0.003921509,TimeStamp:664208162719514,TimeStamp In Milliseconds1567878528798
  Rate of rotation around the x axis :   0.025970459,  Rate of rotation around the y axis: 0.007019043,  Rate of rotation around the z axis :   0.0060424805,TimeStamp:664208167632844,TimeStamp In Milliseconds1567878528802
  Rate of rotation around the x axis :   0.031295776,  Rate of rotation around the y axis: 0.009155273,  Rate of rotation around the z axis :   0.004989624,TimeStamp:664208172576692,TimeStamp In Milliseconds1567878528807
  Rate of rotation around the x axis :   0.03768921,  Rate of rotation around the y axis: 0.01234436,  Rate of rotation around the z axis :   0.0028533936,TimeStamp:664208177490022,TimeStamp In Milliseconds1567878528812
  Rate of rotation around the x axis :   0.03981018,  Rate of rotation around the y axis: 0.013412476,  Rate of rotation around the z axis :   0.0028533936,TimeStamp:664208182433870,TimeStamp In Milliseconds1567878528817
