Ambient air temperature. :  0.0,TimeStamp:108742363652063,TimeStamp In Milliseconds1567021801226
Ambient air temperature. :  0.0,TimeStamp:108742373608063,TimeStamp In Milliseconds1567021801236
Ambient air temperature. :  0.0,TimeStamp:108742383331063,TimeStamp In Milliseconds1567021801246
Ambient air temperature. :  0.0,TimeStamp:108742393675063,TimeStamp In Milliseconds1567021801256
Ambient air temperature. :  0.0,TimeStamp:108742403420063,TimeStamp In Milliseconds1567021801266
Ambient air temperature. :  0.0,TimeStamp:108742412895063,TimeStamp In Milliseconds1567021801275
Ambient air temperature. :  0.0,TimeStamp:108742423015063,TimeStamp In Milliseconds1567021801285
Ambient air temperature. :  0.0,TimeStamp:108742432799063,TimeStamp In Milliseconds1567021801295
Ambient air temperature. :  0.0,TimeStamp:108742442955063,TimeStamp In Milliseconds1567021801305
Ambient air temperature. :  0.0,TimeStamp:108742453406063,TimeStamp In Milliseconds1567021801316
Ambient air temperature. :  0.0,TimeStamp:108742463244063,TimeStamp In Milliseconds1567021801326
Ambient air temperature. :  0.0,TimeStamp:108742472972063,TimeStamp In Milliseconds1567021801335
Ambient air temperature. :  0.0,TimeStamp:108742483358063,TimeStamp In Milliseconds1567021801346
Ambient air temperature. :  0.0,TimeStamp:108742493105063,TimeStamp In Milliseconds1567021801355
Ambient air temperature. :  0.0,TimeStamp:108742502883063,TimeStamp In Milliseconds1567021801365
Ambient air temperature. :  0.0,TimeStamp:108742513051063,TimeStamp In Milliseconds1567021801375
Ambient air temperature. :  0.0,TimeStamp:108742523030063,TimeStamp In Milliseconds1567021801385
Ambient air temperature. :  0.0,TimeStamp:108742533075063,TimeStamp In Milliseconds1567021801395
Ambient air temperature. :  0.0,TimeStamp:108742543055063,TimeStamp In Milliseconds1567021801405
Ambient air temperature. :  0.0,TimeStamp:108742553431063,TimeStamp In Milliseconds1567021801416
Ambient air temperature. :  0.0,TimeStamp:108742563997063,TimeStamp In Milliseconds1567021801426
Ambient air temperature. :  0.0,TimeStamp:108742573541063,TimeStamp In Milliseconds1567021801436
Ambient air temperature. :  0.0,TimeStamp:108742583701063,TimeStamp In Milliseconds1567021801446
Ambient air temperature. :  0.0,TimeStamp:108742593338063,TimeStamp In Milliseconds1567021801455
Ambient air temperature. :  0.0,TimeStamp:108742603213063,TimeStamp In Milliseconds1567021801465
Ambient air temperature. :  0.0,TimeStamp:108742613247063,TimeStamp In Milliseconds1567021801476
Ambient air temperature. :  0.0,TimeStamp:108742623360063,TimeStamp In Milliseconds1567021801486
Ambient air temperature. :  0.0,TimeStamp:108742633089063,TimeStamp In Milliseconds1567021801496
Ambient air temperature. :  0.0,TimeStamp:108742643069063,TimeStamp In Milliseconds1567021801505
Ambient air temperature. :  0.0,TimeStamp:108742653752063,TimeStamp In Milliseconds1567021801516
Ambient air temperature. :  0.0,TimeStamp:108742663954063,TimeStamp In Milliseconds1567021801526
Ambient air temperature. :  0.0,TimeStamp:108742673463063,TimeStamp In Milliseconds1567021801535
Ambient air temperature. :  0.0,TimeStamp:108742683386063,TimeStamp In Milliseconds1567021801546
Ambient air temperature. :  0.0,TimeStamp:108742694244063,TimeStamp In Milliseconds1567021801557
Ambient air temperature. :  0.0,TimeStamp:108742703714063,TimeStamp In Milliseconds1567021801566
Ambient air temperature. :  0.0,TimeStamp:108742714345063,TimeStamp In Milliseconds1567021801576
Ambient air temperature. :  0.0,TimeStamp:108742723710063,TimeStamp In Milliseconds1567021801586
Ambient air temperature. :  0.0,TimeStamp:108742734497063,TimeStamp In Milliseconds1567021801597
Ambient air temperature. :  0.0,TimeStamp:108742743182063,TimeStamp In Milliseconds1567021801606
Ambient air temperature. :  0.0,TimeStamp:108742754011063,TimeStamp In Milliseconds1567021801617
Ambient air temperature. :  0.0,TimeStamp:108742763440063,TimeStamp In Milliseconds1567021801625
Ambient air temperature. :  0.0,TimeStamp:108742773154063,TimeStamp In Milliseconds1567021801636
Ambient air temperature. :  0.0,TimeStamp:108742783543063,TimeStamp In Milliseconds1567021801646
Ambient air temperature. :  0.0,TimeStamp:108742793944063,TimeStamp In Milliseconds1567021801656
Ambient air temperature. :  0.0,TimeStamp:108742803328063,TimeStamp In Milliseconds1567021801666
Ambient air temperature. :  0.0,TimeStamp:108742812930063,TimeStamp In Milliseconds1567021801675
Ambient air temperature. :  0.0,TimeStamp:108742823278063,TimeStamp In Milliseconds1567021801686
Ambient air temperature. :  0.0,TimeStamp:108742832993063,TimeStamp In Milliseconds1567021801696
Ambient air temperature. :  0.0,TimeStamp:108742844113063,TimeStamp In Milliseconds1567021801707
Ambient air temperature. :  0.0,TimeStamp:108742853630063,TimeStamp In Milliseconds1567021801715
Ambient air temperature. :  0.0,TimeStamp:108742863868063,TimeStamp In Milliseconds1567021801726
Ambient air temperature. :  0.0,TimeStamp:108742873584063,TimeStamp In Milliseconds1567021801735
Ambient air temperature. :  0.0,TimeStamp:108742883621063,TimeStamp In Milliseconds1567021801746
Ambient air temperature. :  0.0,TimeStamp:108742893071063,TimeStamp In Milliseconds1567021801756
Ambient air temperature. :  0.0,TimeStamp:108742903581063,TimeStamp In Milliseconds1567021801766
Ambient air temperature. :  0.0,TimeStamp:108742913875063,TimeStamp In Milliseconds1567021801776
Ambient air temperature. :  0.0,TimeStamp:108742923132063,TimeStamp In Milliseconds1567021801786
Ambient air temperature. :  0.0,TimeStamp:108742933212063,TimeStamp In Milliseconds1567021801796
Ambient air temperature. :  0.0,TimeStamp:108742943505063,TimeStamp In Milliseconds1567021801806
Ambient air temperature. :  0.0,TimeStamp:108742953185063,TimeStamp In Milliseconds1567021801816
Ambient air temperature. :  0.0,TimeStamp:108742963399063,TimeStamp In Milliseconds1567021801826
Ambient air temperature. :  0.0,TimeStamp:108742973319063,TimeStamp In Milliseconds1567021801835
Ambient air temperature. :  0.0,TimeStamp:108742983197063,TimeStamp In Milliseconds1567021801846
Ambient air temperature. :  0.0,TimeStamp:108742993118063,TimeStamp In Milliseconds1567021801855
Ambient air temperature. :  0.0,TimeStamp:108743003426063,TimeStamp In Milliseconds1567021801865
Ambient air temperature. :  0.0,TimeStamp:108743013677063,TimeStamp In Milliseconds1567021801876
Ambient air temperature. :  0.0,TimeStamp:108743023518063,TimeStamp In Milliseconds1567021801886
Ambient air temperature. :  0.0,TimeStamp:108743033411063,TimeStamp In Milliseconds1567021801896
Ambient air temperature. :  0.0,TimeStamp:108743043365063,TimeStamp In Milliseconds1567021801905
Ambient air temperature. :  0.0,TimeStamp:108743053344063,TimeStamp In Milliseconds1567021801916
Ambient air temperature. :  0.0,TimeStamp:108743062903063,TimeStamp In Milliseconds1567021801925
Ambient air temperature. :  0.0,TimeStamp:108743073172063,TimeStamp In Milliseconds1567021801936
Ambient air temperature. :  0.0,TimeStamp:108743083303063,TimeStamp In Milliseconds1567021801946
Ambient air temperature. :  0.0,TimeStamp:108743093573063,TimeStamp In Milliseconds1567021801956
Ambient air temperature. :  0.0,TimeStamp:108743103350063,TimeStamp In Milliseconds1567021801965
Ambient air temperature. :  0.0,TimeStamp:108743113248063,TimeStamp In Milliseconds1567021801975
Ambient air temperature. :  0.0,TimeStamp:108743123551063,TimeStamp In Milliseconds1567021801986
Ambient air temperature. :  0.0,TimeStamp:108743133305063,TimeStamp In Milliseconds1567021801995
Ambient air temperature. :  0.0,TimeStamp:108743143765063,TimeStamp In Milliseconds1567021802006
Ambient air temperature. :  0.0,TimeStamp:108743153289063,TimeStamp In Milliseconds1567021802016
Ambient air temperature. :  0.0,TimeStamp:108743163420063,TimeStamp In Milliseconds1567021802026
Ambient air temperature. :  0.0,TimeStamp:108743174068063,TimeStamp In Milliseconds1567021802036
Ambient air temperature. :  0.0,TimeStamp:108743183555063,TimeStamp In Milliseconds1567021802046
Ambient air temperature. :  0.0,TimeStamp:108743193625063,TimeStamp In Milliseconds1567021802056
Ambient air temperature. :  0.0,TimeStamp:108743203887063,TimeStamp In Milliseconds1567021802066
Ambient air temperature. :  0.0,TimeStamp:108743213502063,TimeStamp In Milliseconds1567021802075
Ambient air temperature. :  0.0,TimeStamp:108743223127063,TimeStamp In Milliseconds1567021802086
Ambient air temperature. :  0.0,TimeStamp:108743233504063,TimeStamp In Milliseconds1567021802096
Ambient air temperature. :  0.0,TimeStamp:108743243669063,TimeStamp In Milliseconds1567021802105
Ambient air temperature. :  0.0,TimeStamp:108743253081063,TimeStamp In Milliseconds1567021802115
Ambient air temperature. :  0.0,TimeStamp:108743263089063,TimeStamp In Milliseconds1567021802125
Ambient air temperature. :  0.0,TimeStamp:108743273360063,TimeStamp In Milliseconds1567021802136
Ambient air temperature. :  0.0,TimeStamp:108743283086063,TimeStamp In Milliseconds1567021802146
Ambient air temperature. :  0.0,TimeStamp:108743292939063,TimeStamp In Milliseconds1567021802155
Ambient air temperature. :  0.0,TimeStamp:108743303326063,TimeStamp In Milliseconds1567021802166
Ambient air temperature. :  0.0,TimeStamp:108743313460063,TimeStamp In Milliseconds1567021802175
Ambient air temperature. :  0.0,TimeStamp:108743324077063,TimeStamp In Milliseconds1567021802186
Ambient air temperature. :  0.0,TimeStamp:108743333713063,TimeStamp In Milliseconds1567021802196
Ambient air temperature. :  0.0,TimeStamp:108743343139063,TimeStamp In Milliseconds1567021802206
Ambient air temperature. :  0.0,TimeStamp:108743353540063,TimeStamp In Milliseconds1567021802216
Ambient air temperature. :  0.0,TimeStamp:108743363491063,TimeStamp In Milliseconds1567021802226
Ambient air temperature. :  0.0,TimeStamp:108743373804063,TimeStamp In Milliseconds1567021802236
Ambient air temperature. :  0.0,TimeStamp:108743383664063,TimeStamp In Milliseconds1567021802246
Ambient air temperature. :  0.0,TimeStamp:108743393313063,TimeStamp In Milliseconds1567021802256
