luminance :  0.0,TimeStamp:108780706808063,TimeStamp In Milliseconds1567021839569
luminance :  0.0,TimeStamp:108780716574063,TimeStamp In Milliseconds1567021839578
luminance :  0.0,TimeStamp:108780727422063,TimeStamp In Milliseconds1567021839589
luminance :  0.0,TimeStamp:108780737136063,TimeStamp In Milliseconds1567021839600
luminance :  0.0,TimeStamp:108780748801063,TimeStamp In Milliseconds1567021839611
luminance :  0.0,TimeStamp:108780760924063,TimeStamp In Milliseconds1567021839623
luminance :  0.0,TimeStamp:108780769283063,TimeStamp In Milliseconds1567021839632
luminance :  0.0,TimeStamp:108780779531063,TimeStamp In Milliseconds1567021839642
luminance :  0.0,TimeStamp:108780789546063,TimeStamp In Milliseconds1567021839652
luminance :  0.0,TimeStamp:108780799371063,TimeStamp In Milliseconds1567021839662
luminance :  0.0,TimeStamp:108780811090063,TimeStamp In Milliseconds1567021839673
luminance :  0.0,TimeStamp:108780821478063,TimeStamp In Milliseconds1567021839683
luminance :  0.0,TimeStamp:108780831284063,TimeStamp In Milliseconds1567021839693
luminance :  0.0,TimeStamp:108780841116063,TimeStamp In Milliseconds1567021839703
luminance :  0.0,TimeStamp:108780852030063,TimeStamp In Milliseconds1567021839715
luminance :  0.0,TimeStamp:108780862177063,TimeStamp In Milliseconds1567021839725
luminance :  0.0,TimeStamp:108780872162063,TimeStamp In Milliseconds1567021839734
luminance :  0.0,TimeStamp:108780882199063,TimeStamp In Milliseconds1567021839744
luminance :  0.0,TimeStamp:108780893693063,TimeStamp In Milliseconds1567021839755
luminance :  0.0,TimeStamp:108780901532063,TimeStamp In Milliseconds1567021839764
luminance :  0.0,TimeStamp:108780910907063,TimeStamp In Milliseconds1567021839773
luminance :  0.0,TimeStamp:108780922517063,TimeStamp In Milliseconds1567021839785
luminance :  0.0,TimeStamp:108780932210063,TimeStamp In Milliseconds1567021839795
luminance :  0.0,TimeStamp:108780942248063,TimeStamp In Milliseconds1567021839804
luminance :  0.0,TimeStamp:108780952221063,TimeStamp In Milliseconds1567021839815
luminance :  0.0,TimeStamp:108780962596063,TimeStamp In Milliseconds1567021839825
luminance :  0.0,TimeStamp:108780973029063,TimeStamp In Milliseconds1567021839836
luminance :  0.0,TimeStamp:108780982232063,TimeStamp In Milliseconds1567021839845
luminance :  0.0,TimeStamp:108780992997063,TimeStamp In Milliseconds1567021839855
luminance :  0.0,TimeStamp:108781002330063,TimeStamp In Milliseconds1567021839864
luminance :  0.0,TimeStamp:108781012786063,TimeStamp In Milliseconds1567021839875
luminance :  0.0,TimeStamp:108781022458063,TimeStamp In Milliseconds1567021839884
luminance :  0.0,TimeStamp:108781032180063,TimeStamp In Milliseconds1567021839894
luminance :  0.0,TimeStamp:108781042968063,TimeStamp In Milliseconds1567021839905
luminance :  0.0,TimeStamp:108781052290063,TimeStamp In Milliseconds1567021839915
luminance :  0.0,TimeStamp:108781062971063,TimeStamp In Milliseconds1567021839925
luminance :  0.0,TimeStamp:108781072414063,TimeStamp In Milliseconds1567021839934
luminance :  0.0,TimeStamp:108781083377063,TimeStamp In Milliseconds1567021839946
luminance :  0.0,TimeStamp:108781092308063,TimeStamp In Milliseconds1567021839955
luminance :  0.0,TimeStamp:108781102558063,TimeStamp In Milliseconds1567021839964
luminance :  0.0,TimeStamp:108781112566063,TimeStamp In Milliseconds1567021839974
luminance :  0.0,TimeStamp:108781122240063,TimeStamp In Milliseconds1567021839985
luminance :  0.0,TimeStamp:108781132104063,TimeStamp In Milliseconds1567021839995
luminance :  0.0,TimeStamp:108781141993063,TimeStamp In Milliseconds1567021840005
luminance :  0.0,TimeStamp:108781152014063,TimeStamp In Milliseconds1567021840014
